AG35s
    1.000000      0.2490000E-02
   0.9948242      0.3355628E-02
   0.9852644      0.4950850E-02
   0.9738682      0.6846606E-02
   0.9614314      0.8908508E-02
   0.9485521      0.1103630E-01
   0.9354801      0.1318830E-01
   0.9222561      0.1535761E-01
   0.9090038      0.1752407E-01
   0.8957879      0.1967717E-01
   0.8828148      0.2178165E-01
   0.8703639      0.2379054E-01
   0.8581575      0.2574770E-01
   0.8459349      0.2769381E-01
   0.8334737      0.2966278E-01
   0.8209543      0.3162471E-01
   0.8080177      0.3363425E-01
   0.7949921      0.3563894E-01
   0.7819468      0.3762755E-01
   0.7688378      0.3960633E-01
   0.7556882      0.4157131E-01
   0.7424870      0.4352341E-01
   0.7292541      0.4545873E-01
   0.7160000      0.4737470E-01
   0.7028238      0.4925606E-01
   0.6898589      0.5108347E-01
   0.6774218      0.5281332E-01
   0.6656663      0.5442658E-01
   0.6534491      0.5607980E-01
   0.6410345      0.5773427E-01
   0.6295777      0.5923739E-01
   0.6170906      0.6084865E-01
   0.6043899      0.6245737E-01
   0.5914042      0.6406945E-01
   0.5782277      0.6566988E-01
   0.5649699      0.6724264E-01
   0.5516584      0.6878219E-01
   0.5382949      0.7028600E-01
   0.5249103      0.7174829E-01
   0.5114732      0.7317004E-01
   0.4980410      0.7454266E-01
   0.4846645      0.7585887E-01
   0.4715736      0.7709540E-01
   0.4587785      0.7825204E-01
   0.4461082      0.7934402E-01
   0.4335087      0.8037443E-01
   0.4209010      0.8134719E-01
   0.4083052      0.8225777E-01
   0.3956218      0.8310965E-01
   0.3828291      0.8389943E-01
   0.3698918      0.8462370E-01
   0.3568405      0.8527476E-01
   0.3437523      0.8584346E-01
   0.3306635      0.8632377E-01
   0.3176161      0.8671037E-01
   0.3046320      0.8699928E-01
   0.2917020      0.8718725E-01
   0.2788270      0.8727100E-01
   0.2659760      0.8724900E-01
   0.2531360      0.8711600E-01
   0.2402940      0.8687100E-01
   0.2274780      0.8650900E-01
   0.2147000      0.8602500E-01
   0.2019970      0.8541400E-01
   0.1893970      0.8467300E-01
   0.1769240      0.8381000E-01
   0.1646000      0.8280900E-01
   0.1524230      0.8165700E-01
   0.1403760      0.8034100E-01
   0.1284930      0.7885000E-01
   0.1167970      0.7717500E-01
   0.1052970      0.7529600E-01
   0.9399400E-01  0.7319400E-01
   0.8282100E-01  0.7083500E-01
   0.7186100E-01  0.6821200E-01
   0.6130400E-01  0.6534900E-01
   0.5130800E-01  0.6226400E-01
   0.4204600E-01  0.5900100E-01
   0.3375500E-01  0.5565700E-01
   0.2662200E-01  0.5236100E-01
   0.2072000E-01  0.4924700E-01
   0.1597100E-01  0.4639800E-01
   0.1219700E-01  0.4383300E-01
   0.9198000E-02  0.4153200E-01
   0.6803000E-02  0.3945600E-01
   0.4900000E-02  0.3758600E-01
   0.3379000E-02  0.3586500E-01
   0.2164000E-02  0.3424900E-01
   0.1229000E-02  0.3271700E-01
   0.5590000E-03  0.3124900E-01
   0.1490000E-03  0.2982600E-01
   0.2000000E-05  0.2846400E-01
   0.1020000E-03  0.2712600E-01
   0.4840000E-03  0.2576400E-01
   0.1210000E-02  0.2438200E-01
   0.2270000E-02  0.2301300E-01
   0.3661000E-02  0.2170300E-01
   0.5428000E-02  0.2044300E-01
   0.7602000E-02  0.1921900E-01
   0.1024300E-01  0.1800700E-01
   0.1347500E-01  0.1677400E-01
   0.1749500E-01  0.1549300E-01
   0.2257300E-01  0.1413800E-01
   0.2901200E-01  0.1269400E-01
   0.3703500E-01  0.1119000E-01
   0.4658000E-01  0.9697000E-02
   0.5731500E-01  0.8300000E-02
   0.6883400E-01  0.7045000E-02
   0.8082800E-01  0.5944000E-02
   0.9311600E-01  0.4984000E-02
   0.1055970      0.4152000E-02
   0.1182060      0.3432000E-02
   0.1309100      0.2812000E-02
   0.1436900      0.2279000E-02
   0.1565270      0.1823000E-02
   0.1694130      0.1438000E-02
   0.1823410      0.1114000E-02
   0.1953100      0.8450000E-03
   0.2083120      0.6240000E-03
   0.2213450      0.4450000E-03
   0.2344030      0.3000000E-03
   0.2474800      0.1910000E-03
   0.2605800      0.1100000E-03
   0.2737020      0.5400000E-04
   0.2868430      0.1900000E-04
   0.3000010       0.000000    
   0.3131760     -0.4000000E-05
   0.3263770     -0.3000000E-05
   0.3395900     -0.3000000E-05
   0.3528030     -0.3000000E-05
   0.3660160     -0.2000000E-05
   0.3792360     -0.3000000E-05
   0.3924610     -0.3000000E-05
   0.4056870     -0.3000000E-05
   0.4189090     -0.2000000E-05
   0.4321270     -0.2000000E-05
   0.4453460     -0.3000000E-05
   0.4585710     -0.2000000E-05
   0.4717970     -0.2000000E-05
   0.4850160     -0.3000000E-05
   0.4982340     -0.3000000E-05
   0.5114560     -0.2000000E-05
   0.5246820     -0.2000000E-05
